#str         Henry coeff (mol/kg/Pa)          error (mol/kg/Pa)   
2508        0.00179186       4.70583e-05
2510        0.00205656       0.000199826
2511        0.00310885       0.000421803
2512        0.000774033       3.93317e-05
2513        0.00383965       0.000294924
2514        0.00167966       4.94486e-05
2515        0.00234154       0.000143678
2516        0.00186294       9.3254e-05
2517        0.00315837       0.000159974
2518        0.00217153       0.000111318
2519        0.00418969       0.000107142
2520        0.00113306       2.43038e-05
2521        0.000961284       3.24088e-05
2522        0.00176093       9.4534e-05
2523        0.00112421       1.60977e-05
2524        0.000732186       5.78307e-05
2525        0.00141704       9.42901e-05
2526        0.00244208       0.000135566
2527        0.00302151       0.000246572
2528        0.00117664       0.000180559
2529        0.00372509       0.000496997
2530        0.00244914       0.000147948
2531        0.00328012       0.000146677
2532        0.00124886       5.70728e-05
2533        0.00159329       9.008e-05
2534        0.00257815       0.000138717
2535        0.00115497       4.33783e-05
2536        0.00213914       0.000171679
2537        0.00382221       0.00023655
2538        0.00110568       4.44609e-05
2539        0.000823812       6.8668e-05
2540        0.00176855       0.000108199
2541        0.00300595       0.000191833
2542        0.00404646       0.000258221
2543        0.00226873       0.000185544
2544        0.00128865       0.00013605
2545        0.00158862       0.000193804
2546        0.00137232       8.58582e-05
2547        0.00207151       0.000166585
2548        0.00205087       6.19449e-05
2549        0.00181565       7.67639e-05
2550        0.00175495       5.51981e-05
2551        0.00124085       5.83346e-05
2552        0.00250707       0.000112316
2553        0.00358641       0.000549956
2554        0.00279913       0.00016722
2555        0.00206601       0.000151431
2556        0.000509094       1.12323e-05
2557        0.00162672       0.000227253
2558        0.0012439       0.000142985
2559        0.00233383       0.000211586
2560        0.00121593       4.38543e-05
2561        0.000838213       4.27036e-05
2562        0.00345548       0.000141025
2563        0.00341695       0.000168271
2564        0.00177183       2.9841e-05
2565        0.00273055       8.30723e-05
2566        0.00243386       0.000239628
2567        0.00266493       0.000441942
2568        0.00183248       2.11426e-05
2569        0.0028903       0.000127244
2570        0.000778224       1.8471e-05
2571        0.00160664       7.37111e-05
2572        0.00288599       0.00013793
2573        0.00183812       9.94455e-05
2574        0.00143686       8.07375e-05
2575        0.00180505       6.50808e-05
2576        0.00182691       7.67288e-05
2577        0.0038103       0.00096899
2578        0.00169162       9.0638e-05
2579        0.00230995       0.000166191
2580        0.00147677       4.23296e-05
2581        0.00166203       0.00014231
2582        0.0014755       9.67801e-05
2583        0.00141447       0.000131342
2584        0.00208195       9.3361e-05
2585        0.00172032       0.00016112
2586        0.000733445       4.41158e-05
2587        0.00179112       7.61321e-05
2588        0.00187139       6.43746e-05
2589        0.00217375       0.000210139
2590        0.00173823       5.5786e-05
2591        0.00489422       0.000761847
2592        0.00118816       5.24487e-05
2593        0.00298841       0.000158677
2594        0.00180226       9.50212e-05
2595        0.00246605       7.98458e-05
2596        0.00108869       6.03383e-05
2597        0.00260612       0.000158242
2598        0.00186597       8.71187e-05
2599        0.00382368       0.000185856
2600        0.00149465       5.44142e-05
2601        0.00281275       0.000169462
2602        0.00178769       7.64455e-05
2603        0.0018629       5.01907e-05
2604        0.00127672       4.79612e-05
2605        0.000888659       6.23353e-05
2606        0.00074676       2.11246e-05
2607        0.00193115       9.16357e-05
2608        0.00163969       7.29028e-05
2609        0.00152524       6.79241e-05
2610        0.000923398       0.000100993
2611        0.000814301       1.29061e-05
2612        0.00109567       9.95348e-05
2613        0.00249562       0.000109493
2614        0.00167184       0.000100106
2615        0.00150205       5.29526e-05
2616        0.00288022       0.000198464
2617        0.00254125       0.000177631
2618        0.00109141       4.16179e-05
2619        0.00249181       0.000239661
2620        0.00172612       4.01913e-05
2621        0.00128038       7.63526e-05
2622        0.00194505       0.000107017
2623        0.000961014       5.9194e-05
2624        0.00140483       3.28354e-05
2625        0.000929562       6.09742e-05
2626        0.00152691       3.79726e-05
2627        0.00163384       8.4159e-05
2628        0.00131291       6.06346e-05
2629        0.00206839       9.30053e-05
2630        0.00215441       0.000130009
2631        0.00196004       5.21145e-05
2632        0.00160067       4.92458e-05
2633        0.00109247       4.37728e-05
2634        0.001999       5.26747e-05
2635        0.00228712       0.000177772
2636        0.00106405       1.79606e-05
2637        0.00170982       0.000109163
2638        0.00454166       0.000234406
2639        0.00351978       0.000196404
2640        0.00175517       0.000181692
2641        0.00206149       0.000138833
2642        0.00506139       0.000215505
2643        0.00238578       0.000239841
2644        0.0020077       8.33064e-05
2645        0.00118153       6.11852e-05
2646        0.00114177       3.23617e-05
2647        0.00196714       9.35535e-05
2648        0.00209314       8.59859e-05
2649        0.00216137       5.03562e-05
2650        0.00159632       6.24334e-05
2651        0.00219191       8.70594e-05
2652        0.00179226       5.29122e-05
2653        0.0039481       0.000251014
2654        0.00200394       0.000101176
2655        0.00224939       8.22022e-05
2656        0.00265039       8.98538e-05
2657        0.00218665       0.000156046
2658        0.00163526       5.81068e-05
2659        0.00164214       0.000134827
2660        0.00133209       3.17892e-05
2661        0.00224065       7.27824e-05
2662        0.00273612       0.000168283
2663        0.00292268       0.000337325
2664        0.00253216       0.000129793
2665        0.001211       1.91618e-05
2666        0.00212546       4.81723e-05
2667        0.00202382       5.77403e-05
2668        0.00135411       2.98422e-05
2669        0.00198582       0.000184236
2670        0.00215608       0.000122128
2671        0.00121263       0.000109065
2672        0.00154485       7.97063e-05
2673        0.00202062       0.000100895
2674        0.00119252       2.95481e-05
2675        0.00255695       0.000119414
2676        0.00225851       8.19449e-05
2677        0.000991488       6.02738e-05
2678        0.0013289       3.33156e-05
2679        0.00193795       0.000238124
2680        0.00167348       6.38554e-05
2681        0.00428442       0.000334457
2682        0.00160589       0.000166874
2683        0.0022186       0.000145421
2684        0.00243631       0.000109438
2685        0.00375816       0.000196195
2686        0.00266289       0.000167036
2687        0.0013997       4.13273e-05
2688        0.00205399       0.00026155
2689        0.000674613       6.25511e-05
2690        0.00291404       0.000155157
2691        0.00162166       8.39291e-05
2692        0.00162191       9.58832e-05
2693        0.00197879       6.11079e-05
2694        0.00272508       0.000284864
2695        0.00217745       0.000138631
2696        0.00257209       0.000173108
2697        0.00127556       0.000120749
2698        0.00128556       5.7599e-05
2699        0.0017073       7.23864e-05
2700        0.00141745       8.57755e-05
2701        0.00116287       7.89777e-05
2702        0.00151219       6.75019e-05
2703        0.00161447       9.58384e-05
2704        0.000689188       8.55876e-05
2705        0.0013577       0.000162236
2706        0.00154789       8.56704e-05
2707        0.000739932       4.01958e-05
2708        0.0013823       5.23816e-05
2709        0.00413612       0.000312318
2710        0.00172684       4.73737e-05
2711        0.00205569       8.52697e-05
2712        0.00115722       8.79054e-05
2713        0.00249925       0.00021298
2714        0.00294713       0.000194258
2715        0.00185972       0.000106668
2716        0.00160742       8.17258e-05
2717        0.00197278       8.48016e-05
2718        0.00358261       0.000213835
2719        0.00167021       6.58673e-05
2720        0.00181106       0.0001018
2721        0.00175555       9.93893e-05
2722        0.00175873       4.4722e-05
2723        0.000670493       4.11256e-05
2724        0.0012871       8.02356e-05
2725        0.00120987       8.17177e-05
2726        0.00178616       6.21611e-05
2727        0.00207626       8.69544e-05
2728        0.00224546       0.000101716
2729        0.00167314       0.000139931
2730        0.00237813       5.22015e-05
2731        0.0030703       0.000146618
2732        0.00224319       0.000101844
2733        0.00221511       0.000188552
2734        0.00666522       0.00125272
2735        0.00132989       5.44619e-05
2736        0.00338141       0.00037321
2737        0.00167586       8.31767e-05
2738        0.00213997       5.88352e-05
2739        0.00316417       0.000190567
2740        0.00123848       6.40547e-05
2741        0.00287122       0.000296108
2742        0.0028745       0.000251426
2743        0.00120475       5.91315e-05
2744        0.00141838       6.0138e-05
2745        0.00183703       4.43766e-05
2746        0.000975685       5.18674e-05
2747        0.00185169       9.12836e-05
2748        0.00260523       0.000120636
2749        0.000588792       2.4687e-05
